Country,City,AccentCity,Region,Population,Latitude,Longitude
ie,magheracloone,Magheracloone,22,,53.938888899999995,-6.7855555999999995
ie,maghera cross,Maghera Cross,03,,52.887222200000004,-8.8444444
ie,magheradrumman,Magheradrumman,06,,55.24972220000001,-7.664444400000001
ie,magheralahan,Magheralahan,06,,55.1358333,-7.2275
ie,maghera,Maghera,06,,54.7625,-8.525277800000001
ie,magheramore,Magheramore,06,,55.2583333,-7.358888900000001
ie,magheramore,Magheramore,10,,53.4091667,-9.3019444
ie,magherarny cross roads,Magherarny Cross Roads,22,,54.215555599999995,-7.112222200000001
ie,magherashaghry,Magherashaghry,22,,54.101111100000004,-7.1758333
ie,maghereagh cross,Maghereagh Cross,19,,54.0130556,-6.5188889
ie,magherintemple,Magherintemple,02,,54.0955556,-7.2197222000000005
ie,magheross,Magheross,22,,53.972777799999996,-6.718888900000001
ie,maghery,Maghery,06,,54.9294444,-8.4419444
ie,magh,Magh,06,,55.0666667,-7.2666667
ie,magoney bridge,Magoney Bridge,22,,54.0261111,-6.6144444
ie,magowha,Magowha,03,,52.8875,-9.0525
ie,mahanagh,Mahanagh,25,,53.9769444,-8.451666699999999
ie,mahon bridge,Mahon Bridge,27,,52.2047222,-7.499722200000001
ie,mahonburgh bridge,Mahonburgh Bridge,03,,52.8163889,-9.05
ie,mahoonagh,Mahoonagh,16,,52.42972220000001,-9.0116667
ie,maigh chromtha,Maigh Chromtha,04,,51.9,-8.95
ie,maigh cuilinn,Maigh Cuilinn,10,,53.340555599999995,-9.2036111
ie,maighean ratha,Maighean Rátha,15,,52.9988889,-7.472777799999999
ie,maigh mheain,Maigh Mheáin,11,,52.5005556,-9.371388900000001
ie,maigh nuad,Maigh Nuad,12,,53.385,-6.593611099999999
ie,mainear ui chuinneagain,Mainéar Uí Chuinneagáin,06,,54.95,-7.616666700000001
ie,maine bridge,Maine Bridge,11,,52.1972222,-9.571666699999998
ie,maingailaunlush,Maingailaunlush,11,,52.321388899999995,-9.5522222
ie,mainham,Mainham,12,,53.3141667,-6.7194444
ie,mainister na corann,Mainister na Corann,04,,51.9094444,-8.173611099999999
ie,mainistir eimhin,Mainistir Eimhín,12,,53.1405556,-7.066388900000001
ie,mainistir fhear mai,Mainistir Fhear Maí,04,,52.1358333,-8.2758333
ie,mainistir laoise,Mainistir Laoise,15,,52.8991667,-7.3575
ie,mainistir leathratha,Mainistir Leathrátha,18,,53.7666667,-7.45
ie,mainistir na buille,Mainistir na Búille,24,,53.966666700000005,-8.3
ie,mainistir na feile,Mainistir na Féile,16,,52.3813889,-9.3025
ie,mainistir o d'torna,Mainistir Ó d'Torna,11,,52.35,-9.683333300000001
ie,malahide,Malahide,07,14057.0,53.4508333,-6.1544444
ie,malainn,Málainn,06,,55.3,-7.2666667
ie,mala,Mala,04,,52.1333333,-8.633333300000002
ie,malin beg,Malin Beg,06,,54.66861110000001,-8.7847222
ie,malin,Malin,06,,55.3,-7.2666667
ie,malin more,Malin More,06,,54.695,-8.773611099999998
ie,malivey,Malivey,10,,53.3880556,-9.999722199999999
ie,mallaranny,Mallaranny,20,,53.9038889,-9.7897222
ie,mall cross roads,Mall Cross Roads,04,,51.6172222,-9.097777800000001
ie,mall,Mall,11,,52.1605556,-10.0302778
ie,mallow,Mallow,04,9495.0,52.1333333,-8.633333300000002
ie,manch bridge,Manch Bridge,04,,51.7277778,-9.0247222
ie,mangerton,Mangerton,11,,51.9355556,-9.4575
ie,manner's town,Manner's Town,06,,55.0213889,-7.4044444
ie,manning,Manning,04,,52.1847222,-8.3341667
ie,mannion's cross roads,Mannion's Cross Roads,23,,53.3255556,-7.8830556
ie,manorcunningham,Manorcunningham,06,,54.95,-7.616666700000001
ie,manorhamilton,Manorhamilton,14,,54.306388899999995,-8.176111099999998
ie,manseltown,Manseltown,26,,52.7025,-7.7155556
ie,mansfieldstown,Mansfieldstown,19,,53.905,-6.4958333
ie,mantlehill,Mantlehill,16,,52.627222200000006,-8.988888900000001
ie,manulla,Manulla,20,,53.8333333,-9.183333300000001
ie,maoin,Maoin,12,,52.9755556,-6.815
ie,maolan na ngabhar,Maolán na nGabhar,30,,52.4266667,-6.5388889
ie,maothail,Maothail,14,,53.9166667,-7.866666700000001
ie,marble hill,Marble Hill,06,,55.1741667,-7.902777799999999
ie,mardyke,Mardyke,26,,52.584166700000004,-7.6380555999999995
ie,marino,Marino,07,,53.3666667,-6.2333333
ie,markhamstown,Markhamstown,26,,52.351388899999996,-7.8330556
ie,marley bridge,Marley Bridge,30,,52.533333299999995,-6.6233333
ie,marlfield,Marlfield,07,,53.270277799999995,-6.3872222
ie,marshalstown,Marshalstown,04,,52.2619444,-8.3561111
ie,marshbrook,Marshbrook,23,,53.39277779999999,-7.6855556
ie,marsh south,Marsh South,19,,53.9961111,-6.3527778
ie,marston,Marston,27,,52.1397222,-8.084722200000002
ie,martfield,Martfield,26,,52.347777799999996,-7.748888900000001
ie,martin's cross,Martin's Cross,19,,53.863055599999996,-6.3102778
ie,martinstown cross roads,Martinstown Cross Roads,12,,53.1041667,-6.8316667
ie,martrybeg,Martrybeg,03,,52.9230556,-9.1805556
ie,maryboro',Maryboro',15,,53.03222220000001,-7.3
ie,maryborough,Maryborough,15,,53.03222220000001,-7.3
ie,maryfield,Maryfield,12,,53.23972220000001,-6.656111099999999
ie,mary fort,Mary Fort,03,,52.879444400000004,-8.7172222
ie,maryland,Maryland,20,,53.9,-9.633333300000002
ie,mary villa,Mary Villa,26,,52.834166700000004,-8.438333300000002
ie,mary ville,Mary Ville,26,,52.834166700000004,-8.438333300000002
ie,masiness,Masiness,06,,55.1283333,-7.9130556
ie,massbrook,Massbrook,20,,53.9866667,-9.284166699999998
ie,massford bridge,Massford Bridge,13,,52.84222220000001,-7.172222200000001
ie,masshill,Masshill,25,,54.104722200000005,-8.855555599999999
ie,massy's bridge,Massy's Bridge,16,,52.6275,-8.7511111
ie,massytown,Massytown,04,,51.9,-8.9666667
ie,mastergeehy,Mastergeehy,11,,51.8858333,-10.096111099999998
ie,matehy,Matehy,04,,51.9527778,-8.6572222
ie,maudemount cross roads,Maudemount Cross Roads,26,,52.55972220000001,-8.0769444
ie,maugha,Maugha,04,,51.7975,-9.3763889
ie,maulanimirish,Maulanimirish,04,,51.7008333,-9.1294444
ie,maulawaddra,Maulawaddra,04,,51.538611100000004,-9.6372222
ie,maulin,Maulin,11,,51.9058333,-10.1325
ie,maulmane bridge,Maulmane Bridge,04,,51.6919444,-8.7219444
ie,maulykeavane,Maulykeavane,11,,52.1066667,-9.351388900000002
ie,maulyneill,Maulyneill,11,,51.9166667,-9.7166667
ie,maum east,Maum East,10,,53.5166667,-9.566666699999999
ie,maum,Maum,10,,53.5166667,-9.566666699999999
ie,maum,Maum,20,,53.8113889,-9.968888900000001
ie,maum west,Maum West,10,,53.5166667,-9.566666699999999
ie,maunvough,Maunvough,04,,51.6836111,-9.374722199999999
ie,mauricemills,Mauricemills,03,,52.89722220000001,-9.144444400000001
ie,mauricesmills,Mauricesmills,03,,52.89722220000001,-9.144444400000001
ie,mayglass,Mayglass,30,,52.241944399999994,-6.5061111
ie,maynooth,Maynooth,12,11318.0,53.385,-6.593611099999999
ie,mayo,Mayo,14,,54.0513889,-7.853611099999999
ie,mayo,Mayo,20,,53.75,-9.116666699999998
ie,mccartney's bridge,McCartney's Bridge,12,,53.1625,-7.059722200000001
ie,mcgrath's cross roads,McGrath's Cross Roads,27,,52.1891667,-7.4691667
ie,mcnally's cross roads,McNally's Cross Roads,22,,54.148611100000004,-6.845
ie,mcshane's bridge,McShane's Bridge,02,,54.006666700000004,-7.223611099999999
ie,meadstown,Meadstown,04,,51.8113889,-8.4630556
ie,meananeary,Meananeary,06,,54.7019444,-8.6091667
ie,meanus,Meanus,11,,52.086388899999996,-9.7483333
ie,meanus,Meanus,16,,52.5111111,-8.6097222
ie,meathas troim,Meathas Troim,18,,53.7,-7.616666700000001
ie,meathas truim,Meathas Truim,18,,53.7,-7.616666700000001
ie,meathus truim,Meathus Truim,18,,53.7,-7.616666700000001
ie,meclaghans cross roads,Meclaghans Cross Roads,23,,53.25722220000001,-7.4275
ie,meelick bridge,Meelick Bridge,16,,52.6863889,-8.6686111
ie,meelick,Meelick,10,,53.1730556,-8.0875
ie,meelick,Meelick,15,,53.0113889,-7.297222200000001
ie,meelick,Meelick,20,,53.7,-8.95
ie,meelin,Meelin,04,,52.2666667,-9.0333333
ie,meelshane,Meelshane,04,,51.8802778,-8.090277799999999
ie,meenachallow,Meenachallow,06,,54.783333299999995,-8.2716667
ie,meenaclady,Meenaclady,06,,55.1408333,-8.222222200000001
ie,meenacross,Meenacross,06,,54.72472220000001,-8.6513889
ie,meenacung,Meenacung,06,,55.0455556,-8.1919444
ie,meenadeeny,Meenadeeny,06,,54.8183333,-8.2541667
ie,meenadreen,Meenadreen,06,,54.7194444,-8.663888900000002
ie,meenagolan,Meenagolan,06,,54.6938889,-8.346111099999998
ie,meenanalbany,Meenanalbany,06,,54.9786111,-8.3805556
ie,meenasrona,Meenasrona,06,,54.729722200000005,-7.7883333
ie,meenataggart,Meenataggart,06,,54.72027779999999,-8.1241667
ie,meenatotan,Meenatotan,06,,54.9333333,-8.2916667
ie,meenavean,Meenavean,06,,54.6736111,-8.6891667
ie,meenaward,Meenaward,06,,55.1883333,-7.418888900000001
ie,meenawogary,Meenawogary,06,,54.7386111,-7.709444400000001
ie,meen bridge,Meen Bridge,04,,51.5644444,-9.39
ie,meencorwick,Meencorwick,06,,54.9844444,-8.2419444
ie,meendarragh,Meendarragh,06,,55.096388899999994,-8.0983333
ie,meendoran,Meendoran,06,,55.238055599999996,-7.3830556
ie,meeneen,Meeneen,10,,53.15777779999999,-8.1575
ie,meenkeeragh,Meenkeeragh,14,,54.2730556,-8.0025
ie,meenkilly,Meenkilly,16,,52.341111100000006,-9.2644444
ie,meenlaragh,Meenlaragh,06,,55.144722200000004,-8.1866667
ie,meenmore,Meenmore,06,,54.9588889,-8.3911111
ie,meennahorna,Meennahorna,11,,52.3738889,-9.37
ie,meennaraha,Meennaraha,06,,54.576111100000006,-7.963888900000001
ie,meens,Meens,04,,52.1938889,-9.100833300000001
ie,meentullynagarn bridge,Meentullynagarn Bridge,06,,54.692777799999995,-8.400277800000001
ie,meentullynagarn,Meentullynagarn,06,,54.699444400000004,-8.4041667
ie,meenybraddan,Meenybraddan,06,,54.71972220000001,-8.3016667
ie,meenychanon,Meenychanon,06,,54.6619444,-8.563333300000002
ie,meenymore,Meenymore,14,,54.262222200000004,-8.1422222
ie,meenyollan,Meenyollan,06,,55.20277779999999,-7.2816667
ie,melbourne bridge,Melbourne Bridge,26,,52.4680556,-7.6083333
ie,melkagh,Melkagh,18,,53.8333333,-7.75
ie,melmore,Melmore,06,,55.2419444,-7.7958333
ie,menlough,Menlough,10,,53.3025,-9.069166699999998
ie,merrion,Merrion,07,,53.295,-6.2372222
ie,mervyn,Mervyn,30,,52.278611100000006,-6.4008332999999995
ie,metal bridge,Metal Bridge,25,,54.0719444,-8.8197222
ie,middlequarter,Middlequarter,26,,52.241944399999994,-7.816944400000001
ie,middleton,Middleton,04,,51.9094444,-8.173611099999999
ie,middletown,Middletown,06,,55.0741667,-8.272222200000002
ie,middletown,Middletown,20,,53.8516667,-9.1744444
ie,midfield,Midfield,20,,53.9,-8.916666699999999
ie,midleton,Midleton,04,8891.0,51.9094444,-8.173611099999999
ie,mid town,Mid Town,06,,55.134722200000006,-7.7022222000000005
ie,milehouse,Milehouse,30,,52.5169444,-6.5930556
ie,milemill,Milemill,12,,53.1175,-6.7325
ie,milestone,Milestone,26,,52.675277799999996,-8.0869444
ie,milestown,Milestown,21,,53.4038889,-6.5025
ie,milford,Milford,04,,52.3333333,-8.85
ie,milford,Milford,06,,55.0880556,-7.698888900000001
ie,milk haven,Milk Haven,25,,54.418055599999995,-8.5
ie,mill bridge,Mill Bridge,11,,52.0666667,-9.537222199999999
ie,millbrook bridge,Millbrook Bridge,23,,53.2175,-7.797222200000001
ie,millbrook,Millbrook,21,,53.7480556,-7.163888900000001
ie,milleen bridge,Milleen Bridge,04,,51.585,-9.186666699999998
ie,milleeny,Milleeny,04,,51.9405556,-9.254166699999999
ie,millfield,Millfield,04,,51.9180556,-8.470555599999999
ie,millford,Millford,06,,55.0880556,-7.698888900000001
ie,millicent cross roads,Millicent Cross Roads,12,,53.2788889,-6.6975
ie,millmount,Millmount,06,,55.121944400000004,-8.1097222
ie,millroad,Millroad,30,,52.1847222,-6.5591667000000005
ie,millstreet,Millstreet,04,,52.0666667,-9.066666699999999
ie,millstreet,Millstreet,27,,52.163611100000004,-7.75
ie,milltown bridge,Milltown Bridge,16,,52.525,-8.8530556
ie,milltown cross roads,Milltown Cross Roads,01,,52.7141667,-6.741111099999999
ie,milltown cross roads,Milltown Cross Roads,04,,52.3316667,-8.7330556
ie,milltown cross roads,Milltown Cross Roads,13,,52.596944400000005,-6.953611099999999
ie,milltown malbay,Milltown Malbay,03,,52.855277799999996,-9.398333300000001
ie,milltown,Milltown,01,,52.836111100000004,-6.633333299999999
ie,milltown,Milltown,02,,53.9819444,-6.9130556
ie,milltown,Milltown,04,,51.5872222,-8.9794444
ie,milltown,Milltown,06,,54.6408333,-8.388888900000001
ie,mill town,Mill Town,06,,54.980277799999996,-7.533888900000001
ie,milltown,Milltown,06,,55.0233333,-7.476111099999999
ie,milltown,Milltown,07,,53.31,-6.2472222
ie,milltown,Milltown,11,,52.14194439999999,-10.2897222
ie,milltown,Milltown,12,,53.2033333,-6.8630556
ie,milltown,Milltown,13,,52.3858333,-7.245
ie,milltown,Milltown,19,,53.8241667,-6.3127778
ie,milltown,Milltown,20,,53.6166667,-8.9
ie,mill town,Mill Town,22,,54.1366667,-6.691388900000001
ie,milltown,Milltown,22,,54.25,-6.9833333
ie,milltown,Milltown,25,,54.339444400000005,-8.5011111
ie,milltown,Milltown,30,,52.5866667,-6.4738889
ie,milltown,Milltown,31,,53.05472220000001,-6.7197222000000005
ie,milltownpass,Milltownpass,29,,53.4341667,-7.2419444
ie,milmorane,Milmorane,04,,51.8611111,-9.189444400000001
ie,miltown malbay,Miltown Malbay,03,,52.855277799999996,-9.398333300000001
ie,minane bridge,Minane Bridge,04,,51.764444399999995,-8.3741667
ie,minanes,Minanes,04,,51.650555600000004,-9.179722199999999
ie,min an labain,Mín an Lábáin,06,,54.9833333,-7.866666700000001
ie,minard,Minard,11,,52.1227778,-10.1402778
ie,mine bridge,Mine Bridge,30,,52.6891667,-6.4919444
ie,min larach,Mín Lárach,06,,55.144722200000004,-8.1866667
ie,minola,Minola,20,,53.8333333,-9.183333300000001
ie,mionlach,Mionlach,10,,53.4166667,-8.579722199999999
ie,mira,Mira,10,,53.3788889,-8.81
ie,miseal,Míseal,01,,52.685,-6.7783333
ie,mitchells town,Mitchells Town,06,,55.0919444,-7.238611099999999
ie,mitchelstown,Mitchelstown,04,3357.0,52.2658333,-8.2680556
ie,moanabricka,Moanabricka,16,,52.3780556,-8.8138889
ie,moanflugh,Moanflugh,04,,51.9677778,-8.9825
ie,moanmore,Moanmore,26,,52.531388899999996,-8.2136111
ie,moanvaun,Moanvaun,26,,52.58888889999999,-8.1536111
ie,moatabower bridge,Moatabower Bridge,01,,52.84277779999999,-6.763888900000001
ie,moat bridge,Moat Bridge,10,,53.1416667,-8.2858333
ie,moate,Moate,18,1504.0,53.55,-7.7166667
ie,moate,Moate,29,,53.39388889999999,-7.717222200000001
ie,moatfield cross roads,Moatfield Cross Roads,12,,53.0191667,-6.9083333
ie,moat ville,Moat Ville,26,,53.052777799999994,-8.048888900000001
ie,mocklershill,Mocklershill,26,,52.5113889,-7.8108333
ie,mocurry bridge,Mocurry Bridge,30,,52.5619444,-6.7233333
ie,mocurry cross roads,Mocurry Cross Roads,30,,52.556388899999995,-6.7066667
ie,modelligo,Modelligo,27,,52.1463889,-7.749722200000001
ie,modreeny,Modreeny,26,,52.954722200000006,-8.0580556
ie,modubeagh,Modubeagh,15,,52.900833299999995,-7.1094444
ie,mogeely,Mogeely,04,,51.930833299999996,-8.0594444
ie,mogh,Mogh,26,,52.5225,-8.0244444
ie,moglass,Moglass,13,,52.52222220000001,-7.7169444
ie,moher,Moher,02,,54.118888899999995,-7.631111099999999
ie,moher,Moher,14,,54.066944400000004,-7.973888900000001
ie,mohill,Mohill,14,,53.9166667,-7.866666700000001
ie,moin choinn,Móin Choinn,13,,52.289444399999994,-7.2483333
ie,moin searlas,Moin Séarlas,06,,54.6463889,-8.1955556
ie,mointeach milic,Móinteach Mílic,15,,53.1136111,-7.32
ie,molahiffe,Molahiffe,11,,52.1833333,-9.583333300000001
ie,molly barry cross roads,Molly Barry Cross Roads,04,,52.1772222,-8.2605556
ie,monacaum cross roads,Monacaum Cross Roads,27,,52.17055560000001,-7.333611099999999
ie,monacullee,Monacullee,27,,52.055833299999996,-7.715
ie,monadubbaun,Monadubbaun,13,,52.519722200000004,-7.308888900000001
ie,monaghan,Monaghan,22,5937.0,54.25,-6.9666667
ie,monagurra,Monagurra,04,,51.843888899999996,-8.0366667
ie,monaleen bridge,Monaleen Bridge,04,,52.006944399999995,-8.191388900000002
ie,monale,Monale,30,,52.7683333,-6.3275
ie,monalia,Monalia,22,,54.028611100000006,-6.7275
ie,monalour,Monalour,27,,52.1791667,-7.9052777999999995
ie,monamintra cross roads,Monamintra Cross Roads,27,,52.2058333,-7.0819444
ie,monamolin,Monamolin,30,,52.5555556,-6.3438889000000005
ie,monanveel,Monanveel,04,,52.0666667,-8.833333300000001
ie,monard,Monard,26,,52.5125,-8.211111099999998
ie,monargan glebe,Monargan Glebe,06,,54.756111100000005,-8.3897222
ie,monart,Monart,30,,52.5,-6.6
ie,monaseed,Monaseed,30,,52.7216667,-6.3916667
ie,monasteraden,Monasteraden,06,,54.95,-8.5
ie,monasterboice,Monasterboice,19,,53.7733333,-6.3986111
ie,monasterevan,Monasterevan,12,2704.0,53.1405556,-7.066388900000001
ie,monasterevin,Monasterevin,12,,53.1405556,-7.066388900000001
ie,monaster,Monaster,16,,52.5208333,-8.671944400000001
ie,monasteroris,Monasteroris,23,,53.3494444,-7.080277799999999
ie,monatore,Monatore,31,,52.95527779999999,-6.7591667
ie,monaughrun cross roads,Monaughrun Cross Roads,01,,52.726388899999996,-6.6625
ie,monavanshere,Monavanshere,04,,51.968888899999996,-8.707222199999999
ie,monavarnoge,Monavarnoge,04,,51.9977778,-8.0219444
ie,monee cross roads,Monee Cross Roads,04,,52.095833299999995,-8.5888889
ie,moneen east,Moneen East,10,,53.160555599999995,-8.745
ie,moneen,Moneen,18,,53.6666667,-8.05
ie,moneen,Moneen,29,,53.370555599999996,-7.7619444
ie,moneensauran,Moneensauran,02,,54.1725,-7.8783332999999995
ie,money bridge,Money Bridge,31,,52.7775,-6.65
ie,moneycashen,Moneycashen,11,,52.4825,-9.6805556
ie,moneyduff,Moneyduff,11,,51.9569444,-10.210833300000001
ie,moneygall,Moneygall,23,,52.880277799999995,-7.958611099999999
ie,moneygold,Moneygold,25,,54.406111100000004,-8.5094444
ie,moneyguid,Moneyguid,23,,53.1955556,-7.4433333
ie,moneyhaughly,Moneyhaughly,06,,54.974166700000005,-7.589722200000001
ie,moneylagan,Moneylagan,06,,54.9958333,-7.772222200000001
ie,moneylahan,Moneylahan,25,,54.3980556,-8.451666699999999
ie,money,Money,02,,53.9819444,-6.9130556
ie,moneymore,Moneymore,10,,53.26,-8.8825
ie,moneymore,Moneymore,19,,53.729722200000005,-6.3475
ie,moneymore,Moneymore,31,,52.97527779999999,-6.766944400000001
ie,moneynacroha cross roads,Moneynacroha Cross Roads,04,,51.796111100000005,-8.9505556
ie,moneynure,Moneynure,02,,54.13,-7.7375
ie,monglass,Monglass,06,,54.978888899999994,-7.4444444
ie,monivea,Monivea,10,,53.36777779999999,-8.6977778
ie,monkstown,Monkstown,04,,51.85055560000001,-8.341388900000002
ie,monkstown,Monkstown,07,,53.288888899999996,-6.1452778
ie,monnagh,Monnagh,15,,52.99,-7.605277799999999
ie,monneill,Monneill,22,,54.12472220000001,-7.0033332999999995
ie,monroe bridge,Monroe Bridge,26,,52.714444400000005,-7.9244444000000005
ie,monroe,Monroe,10,,53.3858333,-8.903888900000002
ie,monroe,Monroe,13,,52.4166667,-7.2333333
ie,montiagh,Montiagh,10,,53.3475,-8.971666699999998
ie,montnagee,Montnagee,11,,52.35,-9.683333300000001
ie,montpelic,Montpelic,16,,52.7505556,-8.493888900000002
ie,montpelier,Montpelier,10,,53.3311111,-8.7177778
ie,monument cross roads,Monument Cross Roads,23,,53.1833333,-7.592222200000001
ie,moonbaun,Moonbaun,04,,51.9886111,-8.2991667
ie,mooncoin,Mooncoin,13,,52.289444399999994,-7.2483333
ie,moone,Moone,12,,52.9755556,-6.815
ie,moord,Moord,27,,51.96194439999999,-7.8075
ie,moore,Moore,24,,53.331944400000005,-8.066111099999999
ie,moore's cross roads,Moore's Cross Roads,15,,52.8488889,-7.0719444000000005
ie,moorestown,Moorestown,11,,52.2191667,-10.3411111
ie,mooretown,Mooretown,19,,53.9333333,-6.383333299999999
ie,moorfield cross roads,Moorfield Cross Roads,10,,53.1880556,-8.195
ie,moor,Moor,24,,53.783333299999995,-8.483333300000002
ie,moorock,Moorock,23,,53.3425,-7.7025
ie,morerah,Morerah,14,,54.2894444,-8.2808333
ie,moress,Moress,06,,55.073055599999996,-7.482777799999999
ie,morley's bridge,Morley's Bridge,11,,51.921111100000005,-9.386111099999999
ie,mornington,Mornington,21,,53.7233333,-6.2825
ie,moroe,Moroe,16,,52.6511111,-8.396111099999999
ie,morpeth bridge,Morpeth Bridge,26,,52.527222200000004,-8.0880556
ie,morristown lattin,Morristown Lattin,12,,53.2211111,-6.7508333
ie,morristown upper,Morristown Upper,12,,53.203888899999995,-6.778611099999999
ie,mortlestown,Mortlestown,26,,52.404166700000005,-7.8655555999999995
ie,moskeagh cross roads,Moskeagh Cross Roads,04,,51.819444399999995,-8.7880556
ie,mosney,Mosney,21,,53.666388899999994,-6.2408333
ie,mossedge,Mossedge,06,,55.3291667,-7.309722200000001
ie,mossgrove cross roads,Mossgrove Cross Roads,04,,51.7986111,-8.851666699999999
ie,mostrim,Mostrim,18,,53.7,-7.616666700000001
ie,mothel,Mothel,27,,52.2994444,-7.420277799999999
ie,mountain house,Mountain House,02,,53.98,-7.108611099999999
ie,mountain lodge,Mountain Lodge,02,,53.98,-7.108611099999999
ie,mountallen,Mountallen,24,,54.0719444,-8.0980556
ie,mount bellew bridge,Mount Bellew Bridge,10,,53.466666700000005,-8.5
ie,mount bellew,Mount Bellew,10,,53.466666700000005,-8.5
ie,mount bolton,Mount Bolton,27,,52.319444399999995,-7.3241667
ie,mountbolus,Mountbolus,23,,53.18777779999999,-7.625
ie,mount briscoe,Mount Briscoe,23,,53.3113889,-7.2647222000000005
ie,mount catherine,Mount Catherine,03,,52.707777799999995,-8.5752778
ie,mountcharles,Mountcharles,06,,54.6463889,-8.1955556
ie,mountcoal,Mountcoal,11,,52.3941667,-9.5163889
ie,mountcollins,Mountcollins,16,,52.3166667,-9.233333300000002
ie,mount druid,Mount Druid,27,,52.228888899999994,-7.040277799999999
ie,mount florence,Mount Florence,24,,53.3844444,-7.974722200000001
ie,mount garrett bridge,Mount Garrett Bridge,13,,52.4241667,-6.9283333
ie,mount george,Mount George,30,,52.576111100000006,-6.4233332999999995
ie,mounthoward cross roads,Mounthoward Cross Roads,30,,52.576111100000006,-6.3658333
ie,mounthussey,Mounthussey,24,,53.387777799999995,-8.0233333
ie,mount ida,Mount Ida,13,,52.3216667,-7.002777799999999
ie,mountjoy,Mountjoy,07,,53.35,-6.25
ie,mountjoy ward,Mountjoy Ward,07,,53.35,-6.25
ie,mount keefe,Mount Keefe,04,,52.2333333,-8.983333300000002
ie,mount keeffe,Mount Keeffe,04,,52.2333333,-8.983333300000002
ie,mountkelly,Mountkelly,01,,52.898611100000004,-6.6569444
ie,mount kennedy,Mount Kennedy,27,,52.1625,-7.5544444
ie,mount massy,Mount Massy,04,,51.916388899999994,-8.984444400000001
ie,mountmellick,Mountmellick,15,3547.0,53.1136111,-7.32
ie,mount merrion,Mount Merrion,07,,53.295,-6.2372222
ie,mount neill,Mount Neill,01,,52.9,-6.6666667
ie,mount nugent,Mount Nugent,02,,53.8166667,-7.25
ie,mount pleasant,Mount Pleasant,13,,52.79777779999999,-7.5830556
ie,mountrath,Mountrath,15,1597.0,52.9988889,-7.472777799999999
ie,mountrivers bridge,Mountrivers Bridge,03,,52.736388899999994,-9.493611099999999
ie,mount rivers,Mount Rivers,04,,51.97,-8.8347222
ie,mount rivers,Mount Rivers,11,,52.086111100000004,-9.7675
ie,mount rivers,Mount Rivers,27,,52.1277778,-7.8469444
ie,mount saint annagh,Mount Saint Annagh,11,,52.2427778,-9.7525
ie,mountshannon,Mountshannon,03,,52.9305556,-8.4258333
ie,mount slaney,Mount Slaney,31,,52.97777779999999,-6.642222200000001
ie,mount talbot,Mount Talbot,10,,53.533333299999995,-8.2833333
ie,mount uniacke,Mount Uniacke,04,,51.9791667,-8.003611099999999
ie,mount william,Mount William,26,,52.509722200000006,-8.0777778
ie,moveen,Moveen,03,,52.648611100000004,-9.700833300000001
ie,moville,Moville,06,1402.0,55.1833333,-7.05
ie,moyadd bridge,Moyadd Bridge,15,,52.8880556,-7.170555599999999
ie,moyagh,Moyagh,06,,55.055,-7.706111099999999
ie,moyard,Moyard,10,,53.5441667,-10.0030556
ie,moyascragh,Moyascragh,10,,53.3833333,-9.2
ie,moyasta,Moyasta,03,,52.6713889,-9.538333300000001
ie,moy bridge,Moy Bridge,22,,54.4005556,-6.9755556
ie,moycullen,Moycullen,10,,53.340555599999995,-9.2036111
ie,moydow,Moydow,18,,53.6666667,-7.7666667
ie,moygaddy,Moygaddy,12,,53.396111100000006,-6.5980555999999995
ie,moyglass bridge,Moyglass Bridge,03,,52.7966667,-9.365833300000002
ie,moyhenna bridge,Moyhenna Bridge,20,,53.869722200000005,-9.186666699999998
ie,moyhora,Moyhora,13,,52.84861110000001,-7.2344444
ie,moylaw,Moylaw,20,,54.093888899999996,-9.3777778
ie,moyle,Moyle,22,,54.0825,-6.956111099999999
ie,moylemuck,Moylemuck,22,,54.08027779999999,-7.008333299999999
ie,moyles,Moyles,22,,54.00777779999999,-6.601111099999999
ie,moylough,Moylough,10,,53.4833333,-8.566666699999999
ie,moylough,Moylough,25,,54.0305556,-8.6997222
ie,moy more,Moy More,03,,52.903055599999995,-9.3430556
ie,moy,Moy,10,,53.120555599999996,-8.9605556
ie,moy,Moy,22,,54.4005556,-6.9755556
ie,moynalty,Moynalty,21,,53.788611100000004,-6.8827777999999995
ie,moyne bridge,Moyne Bridge,06,,54.634722200000006,-8.0591667
ie,moyne cross roads,Moyne Cross Roads,18,,53.9166667,-7.633333299999999
ie,moyne,Moyne,18,,53.9,-7.633333299999999
ie,moyne,Moyne,20,,54.2,-9.185555599999999
ie,moyne,Moyne,24,,53.85,-8.5333333
ie,moyne,Moyne,26,,52.73222220000001,-7.712777799999999
ie,moyny bridge,Moyny Bridge,04,,51.6744444,-9.280833300000001
ie,moyny,Moyny,04,,51.6825,-9.2975
ie,moyny,Moyny,20,,54.3,-9.316666699999999
ie,moyoran,Moyoran,24,,54.0169444,-8.1088889
ie,moyour bridge,Moyour Bridge,20,,53.8166667,-9.566666699999999
ie,moyour,Moyour,20,,53.8166667,-9.566666699999999
ie,moyrahan,Moyrahan,20,,54.230555599999995,-9.9447222
ie,moyra,Moyra,06,,55.1333333,-8.0666667
ie,moyrus,Moyrus,10,,53.34,-9.8697222
ie,moytirra,Moytirra,25,,54.0830556,-8.275
